cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
01/18/2006 16:00,1919 19TH ST,3,3B        ,776,594(B)(2)(A)VANDALISM GRAF-400,2999,38.56623766,-121.4854695
01/18/2006 16:15,25 LA FRESA CT,5,5B        ,1602,MISSING PERSON,7000,38.48812631,-121.4560039
01/18/2006 16:29,4630 MARION CT,4,4A        ,956,594(B)(2)(A) VANDALISM/ -$400,2999,38.5332551,-121.4977227
01/18/2006 16:30,5303 FRANKLIN BLVD,5,5A        ,1365,532 PC FRAUD OBTAIN MONEY ETC,2699,38.49521557,-121.4730323
01/18/2006 16:36,LA FRESA CT / LA PERA CT,5,5B        ,1602,11364 HS POSS DRUG PARAPH,3599,38.48807602,-121.4564025
01/18/2006 16:39,4600 BROADWAY,6,6B        ,1035,MISCELLANEOUS I RPT (ZMISC),7000,38.54611863,-121.4526562
01/18/2006 16:41,EL CAMINO AVE / CLAY ST,2,2C        ,564,TOWED/STORED VEH-14602.6,7000,38.61111688,-121.4392432
01/18/2006 16:42,2335 FLORIN RD,4,4B        ,1354,211 PC  ROBBERY UNSPECIFIED,1299,38.49608441,-121.4842454
01/18/2006 16:42,ACACIA AVE / RIO LINDA BLVD,2,2B        ,544,IMPOUNDED VEHICLE,7000,38.62198839,-121.4461582
01/18/2006 16:44,3118 SANTA CRUZ WAY,6,6A        ,1032,496(A) RECEIVE STOLEN PROPERTY,2803,38.54584439,-121.4603332
01/18/2006 16:45,7000 CRANLEIGH AVE,5,5C        ,1654,211 PC  ROBBERY UNSPECIFIED,1299,38.44733459,-121.4219209
01/18/2006 16:45,AUBURN BLVD / AUBURN BLVD OFF,2,2A        ,509,TRAFFIC - I RPT,7000,38.64370841,-121.3652379
01/18/2006 16:48,EL CAMINO AVE / EVERGREEN ST,2,2C        ,564,20002(A) HIT/RUN,5401,38.61112,-121.4438768
01/18/2006 16:51,AHERN ST / N 12TH ST,3,3A        ,709,TRAFFIC-ACCIDENT-NON INJURY,5400,38.59266833,-121.4813882
01/18/2006 16:54,EL CAMINO AVE / CONNIE DR,2,2C        ,568,TOWED/STORED VEH-14602.6,7000,38.61108354,-121.4213003
01/18/2006 17:00,715 L ST,3,3M        ,742,487(C) PC  GRAND THEFT-PERSON,2301,38.57905171,-121.4976906
01/18/2006 17:00,5579 MACK RD,5,5C        ,1606,487(A) GRAND THEFT-INSIDE,2308,38.47431969,-121.4359472
01/18/2006 17:00,2331 K ST,3,3B        ,747,594.3(A)VANDAL/PLACE OF WORSHI,2999,38.57455002,-121.4751606
01/18/2006 17:07,13TH ST / E ST,3,3A        ,715,NARCOTICS SUSP/EVID/ACT- I RPT,7000,38.58464151,-121.4868341
01/18/2006 17:12,3125 SANTA CRUZ WAY,6,6A        ,1032,10851 VC AUTO THEFT LOCATE,2404,38.54561958,-121.4598209
01/18/2006 17:20,VALLEY HI DR / GRANDSTAFF DR,5,5C        ,1637,20002(A) HIT/RUN,5401,38.46734582,-121.4271832
01/18/2006 17:28,407 FLORIN RD,4,4C        ,1262,242 PC  BATTERY CIVILIAN,1313,38.5077414,-121.5389783
01/18/2006 17:29,875 RANCHO ROBLE WAY,1,1C        ,405,10851(A)VC TAKE VEH W/O OWNER,2404,38.63111708,-121.4808039
01/18/2006 17:30,1148 WEBER WAY,4,4A        ,1204,459 PC  BURGLARY RESIDENCE,2204,38.53385584,-121.513646
01/18/2006 17:37,EL CAMINO AVE / DEL PASO BLVD,2,2C        ,563,TOWED/STORED VEH-14602.6,7000,38.61112661,-121.4487064
01/18/2006 17:39,662 ALAMOS AVE,2,2B        ,543,FOUND PROPERTY - I RPT,7000,38.61986389,-121.4503749
01/18/2006 17:40,BROADWAY / 32ND ST,6,6A        ,1012,653.22(A) LOITER PROSTITUTION,4099,38.55500397,-121.4714437
01/18/2006 17:47,8001 BRUCEVILLE RD,5,5C        ,1639,THREATS - I RPT,7000,38.46689445,-121.4170895
01/18/2006 17:53,6051 MACK RD,5,5C        ,1606,NON INJ HR/MAIL OUT REPORT,7000,38.47591105,-121.4312015
01/18/2006 18:00,1808 DEL PASO BLVD,2,2C        ,603,MISCELLANEOUS I RPT (ZMISC),7000,38.6078111,-121.4548423
01/18/2006 18:00,3118 19TH AVE,4,4B        ,958,ABANDONED VEHICLE - I RPT,7000,38.53515164,-121.4734331
01/18/2006 18:00,547 L ST,3,3M        ,742,FOUND PROPERTY - I RPT,7000,38.58184562,-121.5011657
01/18/2006 18:00,2659 KIT CARSON ST,4,4A        ,903,MISSING PERSON,7000,38.56209913,-121.5061825
01/18/2006 18:00,3403 WINTER PARK DR,1,1B        ,401,10852 VC VEHICLE TAMPERING,2999,38.62927151,-121.5045655
01/18/2006 18:00,1309 BROADWAY,4,4A        ,905,459 PC  BURGLARY BUSINESS,2203,38.56285332,-121.4957727
01/18/2006 18:00,5924 63RD ST,6,6B        ,1402,459 PC  BURGLARY RESIDENCE,2204,38.51894131,-121.4308901
01/18/2006 18:00,8667 FOLSOM BLVD,3,3C        ,1116,10851(A)VC TAKE VEH W/O OWNER,2404,38.54927393,-121.3843867
01/18/2006 18:00,7944 LA RIVIERA DR,3,3C        ,898,459 PC  BURGLARY VEHICLE,2299,38.55542745,-121.4069663
01/18/2006 18:00,1506 13TH ST,3,3A        ,764,459 PC  BURGLARY VEHICLE,2299,38.57344155,-121.4919796
01/18/2006 18:10,DARINA AVE / BEAUMONT ST,2,2C        ,603,TOWED/STORED VEHICLE,7000,38.6102167,-121.4484965
01/18/2006 18:20,2451 MEADOWVIEW RD,5,5A        ,1396,211 PC ROBBERY-PURSE SNATCH,1210,38.48250578,-121.4787435
01/18/2006 18:28,32ND ST / 1ST AVE,6,6A        ,1011,1203.2 PC VIOLATION OF PROBATI,5012,38.55477924,-121.4715398
01/18/2006 18:30,137 CORAL GABLES CT,5,5A        ,1396,211 PC  ROBBERY UNSPECIFIED,1299,38.48227007,-121.4758037
01/18/2006 18:30,2419 DEL PASO BLVD,2,2B        ,563,666 PC PETTY THEFT W/PRI CONV,2399,38.61200165,-121.4490916
01/18/2006 18:30,5901 88TH ST,6,6C        ,1409,10851(A)VC TAKE VEH W/O OWNER,2404,38.51835337,-121.3744648
01/18/2006 18:40,LAMPASAS AVE / EDGEWATER RD,2,2B        ,551,10851 VC AUTO THEFT LOCATE,2404,38.61507796,-121.4615346
01/18/2006 18:47,3243 AZEVEDO DR,1,1B        ,410,211 PC ROBBERY-PURSE SNATCH,1210,38.62607633,-121.5099854
01/18/2006 18:48,108 TIVOLI WAY,3,3C        ,802,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.58089148,-121.451116
01/18/2006 18:50,651 I ST,3,3M        ,732,11357(B)HS POSS -28.5GR MARIJ,3562,38.58314743,-121.4974099
01/18/2006 19:00,2750 SUTTERVILLE RD,4,4B        ,958,MISSING PERSON,7000,38.53881527,-121.479014
01/18/2006 19:00,2570 SUTTERVILLE RD,4,4B        ,958,MISSING PERSON,7000,38.54005859,-121.4813264
01/18/2006 19:00,1407 MCALLISTER AVE,4,4C        ,1311,484 PC   PETTY THEFT/INSIDE,2308,38.51473168,-121.5042454
01/18/2006 19:00,12TH ST / K ST L ST ALY,3,3M        ,744,10851(A)VC TAKE VEH W/O OWNER,2404,38.57795109,-121.4915172
01/18/2006 19:00,43RD ST / 8TH AVE,6,6A        ,1034,TRAFFIC-ACCIDENT INJURY,5400,38.54454492,-121.4566752
01/18/2006 19:00,W ST / 26TH ST,3,3B        ,788,459 PC  BURGLARY VEHICLE,2299,38.56027062,-121.4780844
01/18/2006 19:10,3231 LA SOLIDAD WAY,6,6A        ,1032,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.5448064,-121.4620963
01/18/2006 19:16,12TH ST / E ST,3,3A        ,715,11350(A)HS POSS CNTRL SUBST,3532,38.58506592,-121.4884229
01/18/2006 19:28,757 ALAMOS AVE,2,2B        ,543,3056 PAROLE VIO - I RPT,7000,38.62053806,-121.4489382
01/18/2006 19:43,2001 BROADWAY,4,4A        ,907,9.04.050C POSS OPEN CONTAINER,7399,38.56037767,-121.4866729
01/18/2006 19:45,3200 TRUXEL RD,1,1C        ,414,594(B)(2)(A) VANDALISM/ -$400,2999,38.62586276,-121.4960446
01/18/2006 20:00,4740 FREEPORT BLVD,4,4A        ,956,212.5(B) ROB-VICINITY OF ATM,1299,38.53218208,-121.4953461
01/18/2006 20:00,I ST / 7TH ST,3,3M        ,732,459 PC  BURGLARY VEHICLE,2299,38.58246459,-121.4969844
01/18/2006 20:00,1690 ARDEN WAY,2,2C        ,628,459 PC  BURGLARY VEHICLE,2299,38.59808509,-121.4275537
01/18/2006 20:01,BROADWAY / 13TH ST,4,4A        ,905,11350(A)HS POSS CNTRL SUBST,3532,38.56266375,-121.4963791
01/18/2006 20:08,HIGH ST / ARCADE BLVD,2,2B        ,545,211 PC  ROBBERY UNSPECIFIED,1299,38.62592409,-121.4349437
01/18/2006 20:11,8590 FRUITRIDGE RD,6,6C        ,1411,10851 VC AUTO THEFT LOCATE,2404,38.52442868,-121.3875267
01/18/2006 20:15,MACK RD / VALLEY HI DR,5,5C        ,1606,TOWED/STORED VEH-14602.6,7000,38.47421612,-121.42717
01/18/2006 20:29,2000 GRAND AVE,2,2A        ,517,TOWED/STORED VEHICLE,7000,38.63596222,-121.419733
01/18/2006 20:30,7461 LOMA VERDE WAY,5,5A        ,1386,10851(A)VC TAKE VEH W/O OWNER,2404,38.4885729,-121.4772144
01/18/2006 20:30,8178 LAKE FOREST DR,3,3C        ,1103,594(B)(2)(A) VANDALISM/ -$400,2999,38.55048482,-121.4037764
01/18/2006 20:30,GARDEN HWY / NORTHGATE BLVD,1,1C        ,449,NON INJ HR/MAIL OUT REPORT,7000,38.60672341,-121.4755923
01/18/2006 20:36,2338 FLORIN RD,5,5A        ,1364,11357(B)HS POSS -28.5GR MARIJ,3562,38.49502927,-121.4847037
01/18/2006 21:00,640 ELEANOR AVE,2,2B        ,552,11377(A)HS POSS AMPHETAMINES,3572,38.61647499,-121.4514476
01/18/2006 21:00,2750 SUTTERVILLE RD,4,4B        ,958,MISSING PERSON,7000,38.53881527,-121.479014
01/18/2006 21:00,1011 DEL PASO BLVD,2,2C        ,611,484 PETTY THEFT/LICENSE PLATE,2399,38.60337222,-121.4657312
01/18/2006 21:00,3038 40TH ST,6,6A        ,1032,MISSING PERSON,7000,38.54624499,-121.4608546
01/18/2006 21:00,4101 INNOVATOR DR,1,1A        ,336,484 PETTY THEFT/LICENSE PLATE,2399,38.64420903,-121.5129034
01/18/2006 21:00,3940 MARYSVILLE BLVD,2,2A        ,506,10851(A)VC TAKE VEH W/O OWNER,2404,38.6397966,-121.4287837
01/18/2006 21:00,3038 40TH ST,6,6A        ,1032,MISSING PERSON,7000,38.54624499,-121.4608546
01/18/2006 21:04,44TH ST / 14TH AVE,6,          ,1053,148.9 PC FALSE ID TO OFFICER,4803,38.53944288,-121.4554904
01/18/2006 21:06,FRANKLIN BLVD / MACK RD,5,5B        ,1603,4140 BP  POSS OF HYPO NEEDLE,3599,38.47429277,-121.4503108
01/18/2006 21:30,STOCKTON BLVD / MASSIE CT,5,5C        ,1607,529 PC FALSE PERSONATION,2604,38.47581524,-121.4196575
01/18/2006 21:37,5631 53RD ST,6,6B        ,1401,TOWED/STORED VEHICLE,7000,38.52433302,-121.4435986
01/18/2006 21:45,DEL PASO BLVD / EL CAMINO AVE,2,2C        ,563,FOUND PROPERTY - I RPT,7000,38.61112661,-121.4487064
01/18/2006 21:48,5631 53RD ST,6,6B        ,1401,TOWED/STORED VEHICLE,7000,38.52433302,-121.4435986
01/18/2006 21:49,1025 ALHAMBRA BLVD,3,3C        ,841,211 PC ROBBERY- BUSINESS,1299,38.57188611,-121.4648897
01/18/2006 21:53,4584 BEECHNUT WAY,5,5B        ,1603,653M(A) PC OBSCENE/THREAT CALL,5309,38.48003574,-121.4499836
01/18/2006 21:54,6525 VALLEY HI DR,5,5C        ,1623,10851(A)VC TAKE VEH W/O OWNER,2404,38.46940671,-121.4280259
01/18/2006 21:58,2620 F ST,3,3B        ,728,459 PC  BURGLARY RESIDENCE,2204,38.57837291,-121.4692557
01/18/2006 22:00,23 MOSSGLEN CIR,3,3C        ,899,10851(A)VC TAKE VEH W/O OWNER,2404,38.55915665,-121.3833572
01/18/2006 22:00,3330 LONG BRANCH CT,1,1B        ,401,10851(A)VC TAKE VEH W/O OWNER,2404,38.62844479,-121.5090345
01/18/2006 22:00,2041 ARLISS WAY,4,4B        ,1333,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.50854144,-121.4907674
01/18/2006 22:00,1671 W EL CAMINO AVE,1,1B        ,434,10851(A)VC TAKE VEH W/O OWNER,2404,38.61353883,-121.4998065
01/18/2006 22:00,7197 SNOWY BIRCH WAY,5,5C        ,1637,459 PC  BURGLARY VEHICLE,2299,38.45886451,-121.4191177
01/18/2006 22:00,3323 HOLLY BRANCH CT,1,1B        ,401,484E(A)PC THEFT OF CREDIT CARD,2605,38.62843144,-121.5058946
01/18/2006 22:18,739 ARDEN WAY,2,2C        ,603,484 PETTY THEFT-SHOPLIFT,2303,38.60673086,-121.4499687
01/18/2006 22:30,920 REGATTA DR,1,1C        ,428,484 PETTY THEFT/LICENSE PLATE,2399,38.62203217,-121.4823437
01/18/2006 22:30,8541 DERLIN WAY,5,5C        ,1653,MISSING PERSON,7000,38.44734482,-121.4261773
01/18/2006 22:36,2308 P ST,3,3B        ,767,484 PETTY THEFT/LICENSE PLATE,2399,38.56842536,-121.4785389
01/18/2006 22:45,610 23RD ST,3,3B        ,727,459 PC  BURGLARY RESIDENCE,2204,38.57967955,-121.4745807
01/18/2006 22:48,715 L ST,3,3M        ,742,5150 WI DANGER SELF/OTHERS,7000,38.57905171,-121.4976906
01/18/2006 22:51,8024 ELDER CREEK RD,6,6C        ,1445,10851(A)VC TAKE VEH W/O OWNER,2404,38.51007761,-121.4095726
01/18/2006 22:57,7918 CARLTON RD,6,6C        ,1133,594(B)(2)(A) VANDALISM/ -$400,2999,38.53788497,-121.4115487
01/18/2006 23:00,7840 DEERGLEN WAY,5,5B        ,1616,459 PC  BURGLARY RESIDENCE,2204,38.47263407,-121.4578369
01/18/2006 23:00,2001 POINT WEST WAY,2,2C        ,626,NON INJ HR/MAIL OUT REPORT,7000,38.60086039,-121.4329623
01/18/2006 23:09,ELEANOR AVE / FAIRFIELD ST,2,2B        ,552,466 PC   POSS OF BURG TOOLS,2206,38.61670153,-121.4523173
01/18/2006 23:10,37TH AVE / STOCKTON BLVD,6,          ,1401,647(B) PC   PROSTITUTION,4004,38.51966749,-121.4401502
01/18/2006 23:48,3304 38TH ST,6,6A        ,1031,529 PC FALSE PERSONATION,2604,38.54469,-121.4660167
01/19/2006 00:00,1018 17TH ST,3,3M        ,746,487(A) GRAND THEFT-COIN MACHIN,2307,38.57750632,-121.4840835
01/19/2006 00:00,445 JEFFERSON AVE,1,1C        ,449,459 PC  BURGLARY RESIDENCE,2204,38.60717264,-121.4729293
01/19/2006 00:00,1511 DEL PASO BLVD,2,2C        ,602,476 PC PASS FICTICIOUS CHECK,2501,38.60683427,-121.4585103
01/19/2006 00:00,5672 JAMES WAY,4,4B        ,987,487(D)GRAND THEFT FIREARM/ANIM,2399,38.52207627,-121.4852041
01/19/2006 00:01,515 25TH ST,3,3B        ,728,484 PETTY THEFT/LICENSE PLATE,2399,38.57983801,-121.4707875
01/19/2006 00:01,1518 FRIENZA AVE,2,2C        ,567,10851(A)VC TAKE VEH W/O OWNER,2404,38.61264377,-121.4313881
01/19/2006 00:01,1025 UNIVERSITY AVE,3,3C        ,876,459 PC  BURGLARY VEHICLE,2299,38.56210598,-121.4167663
01/19/2006 00:01,7428 DELTAWIND DR,4,4C        ,1293,484J PC PUBLISH CARD INFO,2605,38.48744887,-121.5280659
01/19/2006 00:01,6500 MACK RD,5,5C        ,1624,484 PC  PETTY THEFT/ OUTSIDE,2309,38.47380451,-121.4266738
01/19/2006 00:01,716 22ND ST,3,3B        ,727,484J PC PUBLISH CARD INFO,2605,38.57871855,-121.4764173
01/19/2006 00:01,5399 FRUITRIDGE RD,6,6B        ,1084,484E(D)PC FRAUD POSS CARD INFO,2605,38.52532233,-121.4431889
01/19/2006 00:05,3801 12TH AVE,6,6A        ,1041,FOUND PROPERTY - I RPT,7000,38.54140403,-121.4662161
01/19/2006 00:20,6928 TIERRA GREEN WAY,6,6C        ,1445,247(B) PC SHOOT UNOCC BLDG/VEH,5213,38.50151426,-121.4157726
01/19/2006 00:21,MACK RD / TANGERINE AVE,5,5B        ,1604,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.47427504,-121.4465943
01/19/2006 00:21,MACK RD / TANGERINE AVE,5,5B        ,1604,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.47427504,-121.4465943
01/19/2006 01:00,6485 VALLEY HI DR,5,5C        ,1623,459 PC  BURGLARY VEHICLE,2299,38.46800845,-121.4279114
01/19/2006 01:30,1714 H ST,3,3B        ,736,212.5(A)ROBBERY-INHAB DWELLING,1299,38.57948479,-121.482551
01/19/2006 01:30,4701 JOAQUIN WAY,4,4B        ,967,CHILD WELFARE - I RPT,7000,38.53172057,-121.4909166
01/19/2006 01:42,TRUXEL RD / I 80 EB,1,1B        ,402,TOWED/STORED VEH-14602.6,7000,38.63365507,-121.500334
01/19/2006 02:11,ELEANOR AVE / FORREST ST,2,2B        ,552,496(A) RECEIVE STOLEN PROPERTY,2803,38.61676738,-121.4546338
01/19/2006 02:19,WATT AVE / LA RIVIERA DR,3,3C        ,899,MISCELLANEOUS I RPT (ZMISC),7000,38.56411202,-121.3826394
01/19/2006 02:36,J ST / 12TH ST,3,3M        ,735,TOWED/STORED VEH-14602.6,7000,38.57960099,-121.4907988
01/19/2006 04:00,16 SILVERSHORE CT,1,1A        ,303,459 PC  BURGLARY VEHICLE,2299,38.646805,-121.5372839
01/19/2006 04:30,1595 BELL AVE,2,2A        ,225,10851 VC AUTO THEFT LOCATE,2404,38.64768488,-121.4297325
01/19/2006 04:38,1025 ALHAMBRA BLVD,3,3C        ,841,10851(A)VC TAKE VEH W/O OWNER,2404,38.57188611,-121.4648897
01/19/2006 05:15,715 L ST,3,3M        ,742,484 PC   PETTY THEFT/INSIDE,2308,38.57905171,-121.4976906
01/19/2006 06:00,6525 VALLEY HI DR,5,5C        ,1623,10851(A)VC TAKE VEH W/O OWNER,2404,38.46945288,-121.4279242
01/19/2006 06:00,100 BELL AVE,2,2A        ,231,459 PC  BURGLARY VEHICLE,2299,38.64725247,-121.4675522
01/19/2006 06:16,STOCKTON BLVD / BROADWAY,6,6A        ,1007,TOWED/STORED VEHICLE,7000,38.54675579,-121.4538401
01/19/2006 06:30,1121 COMMONS DR,3,3C        ,876,459 PC  BURGLARY VEHICLE,2299,38.56715202,-121.4106008
01/19/2006 06:31,6351 GLENHILLS WAY,6,6C        ,1422,ACCIDENTAL FIRES/ARSON -I RPT,7000,38.51144623,-121.4190149
01/19/2006 07:00,1108 CORPORATE WAY,4,4C        ,1287,594(B)(2)(A)VANDALISM GRAF-400,2999,38.49118111,-121.5155752
01/19/2006 07:30,2638 FAIRFIELD ST,2,2B        ,552,459 PC  BURGLARY RESIDENCE,2204,38.6157977,-121.4522298
01/19/2006 07:40,201 DANVILLE WAY,2,2B        ,531,459 PC  BURGLARY RESIDENCE,2204,38.62518044,-121.4621619
01/19/2006 07:45,23RD AVE / 28TH ST,4,4B        ,969,594(B)(1)PC  VANDALISM +$400,2999,38.53227712,-121.4771739
01/19/2006 07:46,130 PRAIRIE CIR,6,6C        ,1443,11350(B)HS POSSESS QUAALUDES,3582,38.5096023,-121.417646
01/19/2006 07:47,FRANKLIN BLVD / 22ND AVE,4,4B        ,969,TOWED/STORED VEHICLE,7000,38.53275029,-121.4737305
01/19/2006 07:50,3790 POPPY HILL WAY,1,1A        ,333,484 PC  PETTY THEFT/ OUTSIDE,2309,38.63729892,-121.5325738
01/19/2006 08:00,2509 NORTHGLEN ST,1,1C        ,438,459 PC  BURGLARY RESIDENCE,2204,38.6121196,-121.4787269
01/19/2006 08:00,2181 MANGRUM AVE,4,4B        ,1334,MISSING PERSON,7000,38.5074142,-121.4879622
01/19/2006 08:00,5900 WAREHOUSE WAY,6,6C        ,1147,10851(A)VC TAKE VEH W/O OWNER,2404,38.52921412,-121.3837627
01/19/2006 08:00,BROADWAY / 56TH ST,6,6B        ,1019,TOWED/STORED VEH-14602.6,7000,38.546706,-121.440543
01/19/2006 08:22,1814 S ST,3,3A        ,776,20002(A) HIT/RUN,5401,38.56724322,-121.4862108
01/19/2006 08:25,J ST / 4TH ST,3,3M        ,732,TOWED/STORED VEH-14602.6,7000,38.58243993,-121.5014414
01/19/2006 08:30,W ST / 3RD ST,3,3A        ,782,10851(A)VC TAKE VEH W/O OWNER,2404,38.56897661,-121.5085063
01/19/2006 08:30,11 TANFIELD CT,1,1B        ,412,459 PC  BURGLARY RESIDENCE,2204,38.6237316,-121.4985029
01/19/2006 08:30,15 FIG LEAF CT,2,2A        ,212,MISSING PERSON,7000,38.65950124,-121.4596545
01/19/2006 08:44,3810 TRUXEL RD,1,1A        ,327,TOWED/STORED VEHICLE,7000,38.63879589,-121.5062008
01/19/2006 09:00,2534 DEL PASO BLVD,2,2B        ,564,MISSING PERSON,7000,38.61264831,-121.4459228
01/19/2006 09:00,JESSIE AVE / NORWOOD AVE,2,2A        ,233,484 PETTY THEFT/LICENSE PLATE,2399,38.64404243,-121.4568936
01/19/2006 09:00,6TH ST / X ST,4,4A        ,909,459 PC  BURGLARY VEHICLE,2299,38.56629455,-121.5054505
01/19/2006 09:00,1216 26TH ST,3,3B        ,748,459 PC  BURGLARY RESIDENCE,2204,38.57179875,-121.473383
01/19/2006 09:02,322 DOS RIOS ST,3,3A        ,709,TOWED/STORED VEHICLE,7000,38.59390962,-121.4844897
01/19/2006 09:10,8TH ST / I ST,3,3M        ,732,TOWED/STORED VEH-14602.6,7000,38.58211006,-121.4956541
01/19/2006 09:10,322 DOS RIOS ST,3,3A        ,709,TOWED/STORED VEHICLE,7000,38.59390962,-121.4844897
01/19/2006 09:12,5770 FREEPORT BLVD,4,4C        ,985,WARRANT SERVED - I RPT,7000,38.52199137,-121.4990149
01/19/2006 09:19,3684 SHINING STAR DR,5,5B        ,1399,290(F)1 W/I 5 DAYS ADD CHANGE,3699,38.48361349,-121.4651562
01/19/2006 09:25,401 I ST,3,3M        ,712,5.136.050 NO TAXICAB PERMIT,7399,38.58370044,-121.5008344
01/19/2006 09:26,7260 LEMON HILL AVE,6,6C        ,1422,CASUALTY REPORT,7000,38.51598904,-121.4203096
01/19/2006 09:30,2925 CANDIDO DR,1,1B        ,422,10851(A)VC TAKE VEH W/O OWNER,2404,38.61959855,-121.511255
01/19/2006 09:30,2025 P ST,3,3B        ,766,484 PETTY THEFT/LICENSE PLATE,2399,38.57010333,-121.4816396
01/19/2006 09:30,ELEANOR AVE / DEL PASO BLVD,2,2B        ,564,CASUALTY REPORT,7000,38.61564793,-121.4427075
01/19/2006 09:30,3775 ROBINRIDGE WAY,5,5B        ,1399,MISSING PERSON,7000,38.48697009,-121.4641983
01/19/2006 09:30,322 DOS RIOS ST,3,3A        ,709,TOWED/STORED VEHICLE,7000,38.59390962,-121.4844897
01/19/2006 09:32,18 YARDIS CT,1,1B        ,411,FOUND PROPERTY - I RPT,7000,38.62464096,-121.5043527
01/19/2006 09:45,3110 SAN JOSE WAY,6,6A        ,1032,3056 PAROLE VIO - I RPT,7000,38.54584067,-121.459536
01/19/2006 09:47,1885 VOLTI WAY,1,1B        ,411,SUSP PERS-NO CRIME - I RPT,7000,38.62352523,-121.5047875
01/19/2006 09:55,7995 DEER LAKE DR,5,5B        ,1618,459 PC  BURGLARY RESIDENCE,2204,38.46728652,-121.4569973
01/19/2006 10:05,9TH ST / T ST,3,3A        ,774,TRAFFIC-ACCIDENT-NON INJURY,5400,38.56965224,-121.4995651
01/19/2006 10:13,DEL PASO BLVD / EL CAMINO AVE,2,2C        ,563,TOWED/STORED VEH-14602.6,7000,38.61112661,-121.4487064
01/19/2006 10:14,2101 CLUB CENTER DR,1,1A        ,104,MISCELLANEOUS I RPT (ZMISC),7000,38.67160923,-121.5093115
01/19/2006 10:22,34TH ST / 2ND AVE,6,6A        ,1013,TOWED/STORED VEH-14602.6,7000,38.55302823,-121.4693358
01/19/2006 10:23,2ND AVE / FRANKLIN BLVD,4,4A        ,918,11364 HS POSS DRUG PARAPH,3599,38.55443881,-121.4757806
01/19/2006 10:27,3845 MARYSVILLE BLVD,2,2A        ,505,475(C) PASS FORGED NOTE,2506,38.6377679,-121.4300114
01/19/2006 10:30,L ST / 10TH ST,3,3M        ,744,TOWED/STORED VEHICLE,7000,38.57810659,-121.4944195
01/19/2006 10:34,28TH ST / 2ND AVE,4,4A        ,908,4140 BP  POSS OF HYPO NEEDLE,3599,38.55441706,-121.4776517
01/19/2006 10:36,4625 44TH ST,6,6B        ,1084,20002(A) HIT/RUN,5401,38.53290497,-121.4543656
01/19/2006 10:47,DIXIEANNE AVE / CANTALIER ST,2,2C        ,603,NON INJ HR/MAIL OUT REPORT,7000,38.60931329,-121.4519681
01/19/2006 11:00,1100 14TH ST,3,3M        ,745,487(A) GRAND THEFT-INSIDE,2308,38.57815667,-121.4876958
01/19/2006 11:00,6879 14TH AVE,6,6C        ,1121,GANG ACTIVITY - I RPT,7000,38.54146972,-121.4254625
01/19/2006 11:17,BROADWAY / 57TH ST,6,6B        ,1018,TOWED/STORED VEH-14602.6,7000,38.54672128,-121.4391618
01/19/2006 11:23,5TH ST / SEAVEY CIR,4,4A        ,913,23222(B)POSSESS MARIJ IN VEH,5499,38.56020985,-121.5093921
01/19/2006 11:28,8785 CENTER PKWY,5,5C        ,1654,PROB VIOLA/FEL-MISD - I RPT,7000,38.43922779,-121.4190329
01/19/2006 11:30,2061 MANGRUM AVE,4,4B        ,1333,TOWED/STORED VEHICLE,7000,38.50785295,-121.490311
01/19/2006 11:41,1548 69TH AVE,5,5A        ,1391,CHILD CUSTODY - I RPT,7000,38.48550389,-121.5010455
01/19/2006 11:42,POWER INN RD / NAPA AVE,6,6C        ,1134,TRAFFIC-ACCIDENT-NON INJURY,5400,38.53479183,-121.4091585
01/19/2006 11:48,1656 LOS ROBLES BLVD,2,2B        ,526,ELDER ABUSE/PHYS/MENTAL-I RPT,7000,38.62821323,-121.4280294
01/19/2006 11:51,15TH ST / I ST,3,3M        ,735,TOWED/STORED VEH-14602.6,7000,38.57955265,-121.4860731
01/19/2006 11:52,19TH ST / BROADWAY,4,4A        ,906,TOWED/STORED VEHICLE,7000,38.56053898,-121.4883749
01/19/2006 11:59,6441 SOMIS WAY,6,6C        ,1445,530.5 PC USE PERSONAL ID INFO,2604,38.50938028,-121.4139189
01/19/2006 11:59,MONTECITO WAY / TAMOSHANTER WAY,5,5A        ,1384,CHILD WELFARE - I RPT,7000,38.48883395,-121.4876867
01/19/2006 12:00,1416 BREWERTON DR,1,1B        ,435,LOST PROPERTY - I RPT,7000,38.6157219,-121.4922453
01/19/2006 12:00,920 43RD AVE,4,4C        ,1253,368(E) THEFT OF ELDER <$400,2399,38.51538948,-121.5255605
01/19/2006 12:00,1111 H ST,3,3A        ,734,476 PC PASS FICTICIOUS CHECK,2501,38.58233236,-121.4906079
01/19/2006 12:00,1025 UNIVERSITY AVE,3,3C        ,876,459 PC  BURGLARY VEHICLE,2299,38.56210598,-121.4167663
01/19/2006 12:16,6490 GLORIA DR,4,4C        ,1255,5150 WI DANGER SELF/OTHERS,7000,38.51036458,-121.5209353
